"","x","y","dens"
"70",0.055274622205765,51.2991154484648,0.142567182903107
"71",0.0599489137907536,51.2990332974279,0.120265928313027
"72",0.0646231832939637,51.298950959918,0.0960901896479418
"73",0.0692974306654817,51.2988684359372,0.0763295952650522
"74",0.0739716558553543,51.2987857254876,0.0570817592184178
"75",0.0786458588136715,51.2987028285712,0.0390772624399494
"76",0.0833200394905237,51.2986197451903,0.0249284378087995
"77",0.0879941978359636,51.2985364753467,0.0137090640919557
"78",-0.150297488531288,51.3054761418431,0.747457942108101
"79",-0.14562197735132,51.3054021898871,0.838446193917016
"80",-0.140946486059309,51.3053280513526,0.916808861378529
"81",-0.136271014705282,51.3052537262412,0.969341559095056
"82",-0.131595563339224,51.305179214555,1.00188235195518
"83",-0.126920132011121,51.3051045162957,1.03022632279448
"84",-0.122244720770995,51.3050296314653,1.03401718130769
"85",-0.117569329668828,51.3049545600656,0.988732474115255
"86",-0.112893958754601,51.3048793020986,0.906961288667124
"87",-0.108218608078332,51.304803857566,0.786505694033648
"88",-0.10354327769,51.3047282264699,0.637430563668552
"89",-0.0988679676395808,51.304652408812,0.489570303903779
"90",-0.0941926779770891,51.3045764045944,0.341907186496833
"91",-0.0895174087524993,51.3045002138188,0.228338909315882
"92",0.0133332422435964,51.3027768215292,0.290450794453631
"93",0.0180080276032735,51.3026963404592,0.368338184947546
"94",0.0226827913257832,51.3026156728785,0.444223047249233
"95",0.0273575333611913,51.3025348187891,0.477154186435023
"96",0.0460562836326231,51.3022095373852,0.326795688626201
"97",0.0507309164832069,51.3021277507828,0.261110022258938
"98",0.0554055273470088,51.302045777684,0.194086427266465
"99",0.0600801161740611,51.3019636180908,0.151491024634374
"100",0.0647546829144372,51.3018812720053,0.117866189477341
"101",0.0694292275182115,51.3017987394294,0.0893195756580878
"102",0.0741037499354213,51.3017160203654,0.0661474026632554
"103",0.0787782501161455,51.3016331148152,0.0458239030190959
"104",0.0834527280104625,51.301550022781,0.0284129672839317
"105",-0.150179646883764,51.3084068266642,0.82062412607774
"106",-0.145503838207176,51.3083328670045,0.927515753299616
"107",-0.140828049422958,51.3082587207469,1.00463382509228
"108",-0.136152280581147,51.3081843878931,1.05355295442243
"109",-0.13147653173174,51.308109868445,1.07793893418567
"110",-0.126800802924734,51.3080351624044,1.08810484535256
"111",-0.122125094210161,51.3079602697733,1.07133809490497
"112",-0.117449405638017,51.3078851905535,1.02267134266354
"113",-0.11277373725829,51.307809924747,0.937323331009466
"114",-0.108098089121012,51.3077344723555,0.8198490949141
"115",-0.103422461276172,51.307658833381,0.68135152432917
"116",-0.0987468537737571,51.3075830078254,0.524779592633313
"117",-0.094071266663793,51.3075069956906,0.393629635816584
"118",-0.0893956999962645,51.3074307969785,0.279063828187923
"119",0.0134614935749054,51.3057072251756,0.40670648809929
"120",0.0181365762701801,51.3056267357229,0.526280192076206
"121",0.0228116373234868,51.30554605974,0.641157616708635
"122",0.027486676684882,51.305465197229,0.724728645055672
"123",0.0321616943043731,51.305384148192,0.725425886680034
"124",0.0415116641178619,51.3052214905478,0.587380457490379
"125",0.0461866162119331,51.3051398819448,0.481326885793046
"126",0.0508615463642851,51.3050580868239,0.362281439428551
"127",0.0555364545249773,51.3049761051871,0.263066928753156
"128",0.0602113406440318,51.3048939370365,0.192434254453444
"129",0.0648862046715116,51.3048115823742,0.140489912245856
"130",0.0695610465574793,51.3047290412022,0.101621132137414
"131",0.0742358662519618,51.3046463135227,0.07083100215897
"132",0.0789106637050259,51.3045633993376,0.0489976288060798
"133",0.0835854388667399,51.3044802986491,0.0317505895851458
"134",-0.154737911463877,51.3114112905593,0.701201269959595
"135",-0.150061785393884,51.3113375098143,0.854131842689893
"136",-0.145385679170663,51.3112635424501,0.973449530287887
"137",-0.140709592844226,51.3111893884684,1.05586600948516
"138",-0.136033526464621,51.3111150478711,1.09954764765174
"139",-0.131357480081856,51.3110405206601,1.10846607364517
"140",-0.126681453745939,51.3109658068373,1.09322548111438
"141",-0.122005447506915,51.3108909064045,1.05459457859497
"142",-0.117329461414786,51.3108158193636,0.9945402301646
"143",-0.112653495519557,51.3107405457166,0.907685454325194
"144",-0.107977549871268,51.3106650854652,0.79991705294678
"145",-0.103301624519919,51.3105894386114,0.668011325771515
"146",-0.0986257195155087,51.310513605157,0.543924411423727
"147",-0.0939498349080741,51.3104375851041,0.428021457875923
"148",-0.0892739707476111,51.3103613784544,0.323874534656321
"149",-0.0845981270841123,51.31028498521,0.241191279623665
"150",0.0135897664982039,51.3086376271155,0.504243670638894
"151",0.0182651465790395,51.3085571292789,0.677901364389695
"152",0.0229405050131063,51.3084764448928,0.824838022399822
"153",0.027615841750449,51.3083955739591,0.925130550024142
"154",0.0322911567410643,51.30831451648,0.942136176289899
"155",0.0369664499349961,51.3082332724575,0.897270039048457
"156",0.0416417212822888,51.3081518418936,0.77619119370704
"157",0.0463169707329481,51.3080702247903,0.619158567634907
"158",0.0509921982370212,51.3079884211498,0.470380256303473
"159",0.0556674037445566,51.3079064309739,0.334521133251294
"160",0.0603425872055647,51.3078242542649,0.234542229943662
"161",0.0650177485700976,51.3077418910248,0.162820625341843
"162",0.069692887788206,51.3076593412556,0.108628301915177
"163",0.0743680048099072,51.3075766049594,0.0757590307379574
"164",0.0790430995852559,51.3074936821383,0.0517454967965159
"165",0.0837181720643103,51.3074105727943,0.0336979661265464
"166",-0.154620327728298,51.3143419797247,0.725563359700117
"167",-0.149943904057243,51.3142681912936,0.892761505819747
"168",-0.145267500237366,51.3141942162237,1.03049873121597
"169",-0.140591116318687,51.314120054517,1.11793665346759
"170",-0.135914752351266,51.3140457061753,1.16359132073541
"171",-0.131238408385124,51.3139711712005,1.15927368259111
"172",-0.126562084470278,51.3138964495944,1.11628177809901
"173",-0.121885780656783,51.3138215413589,1.05445520508973
"174",-0.117209496994656,51.313746446496,0.974786209417158
"175",-0.11253323353391,51.3136711650074,0.872150346818341
"176",-0.107856990324596,51.3135956968951,0.770726026129916
"177",-0.103180767416727,51.3135200421609,0.665689058571707
"178",-0.098504564860311,51.3134442008069,0.55991657404821
"179",-0.0938283827053962,51.3133681728348,0.462235580426321
"180",-0.0891522210019905,51.3132919582465,0.367940725697842
"181",-0.0844760798000975,51.3132155570441,0.291871078004311
"182",0.013718061018282,51.3115680273489,0.586784635128694
"183",0.0183937385346536,51.3114875211273,0.764421276563965
"184",0.0230693943994537,51.3114068283369,0.929019265544926
"185",0.0277450285627163,51.3113259489795,1.04387550387694
"186",0.0324206409744265,51.3112448830573,1.07713372845998
"187",0.037096231584618,51.3111636305722,1.02188304836334
"188",0.0417718003433235,51.3110821915264,0.896266969793741
"189",0.0464473472005381,51.3110005659218,0.72352776446432
"190",0.051122872106297,51.3109187537605,0.548721148112203
"191",0.0557983750106381,51.3108367550446,0.392963891271596
"192",0.0604738558635613,51.310754569776,0.258343347186585
"193",0.0651493146151065,51.310672197957,0.174805059089638
"194",0.0698247512153153,51.3105896395894,0.117929919546494
"195",0.0745001656141926,51.3105068946755,0.0806029646023854
"196",0.0791755577617819,51.3104239632173,0.0546498831732911
"197",0.0838509276081311,51.3103408452169,0.0341298226552097
"198",-0.159179465319295,51.3173462766785,0.56441156285418
"199",-0.154502724191593,51.3172726672202,0.752198627231766
"200",-0.149826002869441,51.3171988711019,0.938588858058287
"201",-0.145149301402871,51.3171248883254,1.09994749310708
"202",-0.140472619841917,51.3170507188927,1.21767766070692
"203",-0.135795958236649,51.3169763628056,1.27168239617927
"204",-0.131119316637097,51.316901820066,1.27164627357139
"205",-0.126442695093292,51.3168270906756,1.21569002053146
"206",-0.121766093655299,51.3167521746365,1.14050721230036
"207",-0.117089512373146,51.3166770719504,1.03803571231304
"208",-0.112412951296856,51.3166017826194,0.927766994067804
"209",-0.107736410476494,51.3165263066451,0.825600457677484
"210",-0.103059889962081,51.3164506440297,0.72462931595415
"211",-0.098383389803638,51.3163747947749,0.619611684787641
"212",-0.0937069100512242,51.3162987588826,0.520820027884088
"213",-0.0890304507548568,51.3162225363548,0.441917660962048
"214",-0.0843540119645522,51.3161461271934,0.368629027982058
"215",0.0138463771399292,51.3144984258756,0.632148964754507
"216",0.018522352141823,51.3144179112681,0.8030612838492
"217",0.0231983054873411,51.3143372100722,0.955545130660818
"218",0.0278742371265066,51.3142563222901,1.0685268767394
"219",0.0325501470092941,51.3141752479237,1.09719039882439
"220",0.0372260350857243,51.314093986975,1.04189289739247
"221",0.0419019013058214,51.3140125394462,0.916711020714079
"222",0.046577745619568,51.3139309053392,0.750632332282115
"223",0.0512535679769883,51.3138490846561,0.572806787542929
"224",0.0559293683281103,51.3137670773989,0.39853947894483
"225",0.060605146622921,51.3136848835698,0.274831500236849
"226",0.0652809028114505,51.3136025031707,0.186672225184644
"227",0.0699566368437292,51.3135199362038,0.127293191818546
"228",0.0746323486697505,51.3134371826711,0.0871010605569376
"229",0.0793080382395481,51.3133542425747,0.057461167551479
"230",0.0839837055031558,51.3132711159166,0.0378577914988292
"231",-0.154385100849366,51.3202033530457,0.759311654452633
"232",-0.149708081826068,51.3201295492392,0.984688290482531
"233",-0.14503108266276,51.3200555587552,1.17275397884739
"234",-0.140354103409486,51.3199813815955,1.31547061679178
"235",-0.135677144116326,51.319907017762,1.40672662654292
"236",-0.131000204833324,51.3198324672566,1.43866959512858
"237",-0.126323285610519,51.319757730081,1.39534306298876
"238",-0.121646386497988,51.3196828062372,1.32764399436309
"239",-0.116969507545771,51.3196076957271,1.23593681022031
"240",-0.112292648803902,51.3195323985525,1.11193892185375
"241",-0.107615810322455,51.3194569147154,1.00203660839422
"242",-0.102938992151465,51.3193812442176,0.890011811690037
"243",-0.0982621943409622,51.319305387061,0.753137582338478
"244",-0.093585416941017,51.3192293432476,0.650446147451568
"245",-0.088908660001659,51.3191531127792,0.559452524639879
"246",-0.0842319235729139,51.3190766956578,0.47436954820622
"247",-0.0795552077048524,51.3190000918853,0.414809186888387
"248",-0.0655251839650268,51.3187691606803,0.263980989941789
"249",-0.0608485508400021,51.3186918103226,0.21604305728117
"250",0.00929842071934223,51.3175091590806,0.559050559834304
"251",0.0139747148679407,51.3174288226958,0.700000348112524
"252",0.0186509874053533,51.3173482997012,0.834182796914382
"253",0.0233272382815847,51.3172675900989,0.952624334189039
"254",0.0280034674466478,51.3171866938909,1.01477759284012
"255",0.0326796748505047,51.3171056110792,1.01512898879527
"256",0.0373558604431663,51.3170243416659,0.959788155980603
"257",0.042032024174644,51.3169428856529,0.841003579731242
"258",0.046708165994911,51.3168612430425,0.680244166391633
"259",0.0513842858539802,51.3167794138365,0.521282529706154
"260",0.0560603837018676,51.316697398037,0.38029689242378
"261",0.0607364594885502,51.3166151956462,0.27020200741994
"262",0.0654125131640463,51.3165328066661,0.188689667480551
"263",0.0700885446783756,51.3164502310986,0.128190217716603
"264",0.0747645539815197,51.316367468946,0.090666435318397
"265",0.0794405410235022,51.3162845202103,0.0638455695937022
"266",0.0841165057543468,51.3162013848935,0.0436092073915706
"267",-0.158944794286065,51.3232076619979,0.5457661057798
"268",-0.154267457697221,51.3231340372012,0.760967910427569
"269",-0.14959014092272,51.3230602257057,0.975977911700513
"270",-0.144912844012616,51.3229862275131,1.19068490263764
"271",-0.140235567016965,51.3229120426255,1.37989000877607
"272",-0.135558309985859,51.3228376710446,1.5256612643498
"273",-0.130881072969353,51.3227631127723,1.62195974254641
"274",-0.126203856017496,51.3226883678105,1.63063320844141
"275",-0.121526659180378,51.3226134361611,1.60292355646515
"276",-0.116849482508047,51.3225383178259,1.53603069737724
"277",-0.11217232605055,51.3224630128068,1.41329324677927
"278",-0.107495189857973,51.3223875211058,1.28233077903909
"279",-0.10281807398036,51.3223118427247,1.14739464157862
"280",-0.0981409784677546,51.3222359776654,0.984097901406863
"281",-0.0934639033702362,51.3221599259298,0.846962040342189
"282",-0.0887868487378462,51.3220836875198,0.723232957884997
"283",-0.084109814620621,51.3220072624375,0.600471685796772
"284",-0.0794328010686437,51.3219306506845,0.523816843470059
"285",-0.0747558081319443,51.3218538522629,0.462677549573936
"286",-0.0700788358605574,51.3217768671747,0.401491392698629
"287",-0.0654018843045596,51.3216996954217,0.34738140181677
"288",-0.0607249535139829,51.3216223370059,0.289686730748817
"289",-0.0560480435388523,51.3215447919292,0.219411698295702
"290",0.00942648246818818,51.3204395625628,0.722982167381787
"291",0.0141030742071099,51.3203592178093,0.843446063463298
"292",0.0187796443300499,51.3202786864266,0.921582414260881
"293",0.023456192787002,51.3201979684168,0.957156291082691
"294",0.0281327195279672,51.3201170637819,0.955618646925895
"295",0.0328092245028973,51.3200359725238,0.907594902285587
"296",0.0374857076617921,51.3199546946448,0.828701012674344
"297",0.0421621689546518,51.3198732301467,0.697853602701356
"298",0.046838608331438,51.3197915790316,0.564853217259313
"299",0.0515150257421539,51.3197097413017,0.443406910365514
"300",0.0561914211368026,51.3196277169589,0.330203967649945
"301",0.060867794465352,51.3195455060053,0.243894542967455
"302",0.0655441456778077,51.3194631084429,0.171691757708611
"303",0.0702204747241799,51.3193805242739,0.125998939957964
"304",0.0748967815544382,51.3192977535003,0.0930561887608778
"305",0.0795730661185948,51.3192147961242,0.0676269734742837
"306",0.0842493283666629,51.3191316521476,0.0474560011198716
"307",0.0889255682486172,51.3190483215727,0.0300321479537859
"308",-0.327235044009447,51.3286647513676,0.125439109858267
"309",-0.322556729505641,51.3285978419526,0.133025885291438
"310",-0.317878433016799,51.3285307457557,0.12766403573011
"311",-0.158827429125277,51.3261383521541,0.564984039540412
"312",-0.154149794730761,51.3260647196868,0.743339466873216
"313",-0.149472180154986,51.3259909005011,0.952544614793775
"314",-0.144794585448019,51.3259168945991,1.17949741900138
"315",-0.140117010659924,51.3258427019825,1.4063440350904
"316",-0.135439455840808,51.3257683226533,1.62555753971397
"317",-0.130761921040732,51.3256937566132,1.78127735313805
"318",-0.126084406309761,51.3256190038642,1.88151104265957
"319",-0.121406911697993,51.3255440644081,1.89901848878042
"320",-0.116729437255489,51.3254689382469,1.87519248273478
"321",-0.112051983032306,51.3253936253823,1.78743488522535
"322",-0.107374549078541,51.3253181258164,1.63189104310654
"323",-0.10269713544425,51.3252424395509,1.46897760253405
"324",-0.0980197421794856,51.3251665665879,1.28465356998094
"325",-0.0933423693343402,51.3250905069291,1.07896285345492
"326",-0.0886650169588665,51.3250142605766,0.893941754713389
"327",-0.0839876851031113,51.3249378275322,0.755102305786237
"328",-0.0793103738171683,51.3248612077978,0.638867658086892
"329",-0.0746330831510789,51.3247844013754,0.557490260890167
"330",-0.0699558131548899,51.3247074082668,0.483860640927685
"331",-0.0652785638786867,51.3246302284742,0.413894937166869
"332",-0.0606013353725145,51.3245528619992,0.348528872956481
"333",-0.0559241276864084,51.324475308844,0.277895663227741
"334",-0.0512469408704531,51.3243975690105,0.215160250904479
"335",0.00955456578296702,51.3233699643395,0.979491408911702
"336",0.0142314551622329,51.3232896112162,1.03780387698103
"337",0.0189083229207194,51.3232090714443,1.05895674044168
"338",0.0235851690084099,51.3231283450259,1.01723434846196
"339",0.0282619933752933,51.323047431963,0.940090427434685
"340",0.0329387959713111,51.3229663322576,0.817127934030437
"341",0.0376155767464531,51.3228850459117,0.695889965002507
"342",0.0422923356507065,51.3228035729274,0.566646029150935
"343",0.0469690726340229,51.3227219133067,0.445920165579579
"344",0.0516457876463939,51.3226400670517,0.34889045104293
"345",0.0563224806378126,51.3225580341644,0.255718959064817
"346",0.0609991515582337,51.3224758146469,0.192143473171092
"347",0.0656758003576548,51.3223934085013,0.147776844673992
"348",0.0703524269860717,51.3223108157296,0.112627158894079
"349",0.0750290313934456,51.322228036334,0.0866264444703087
"350",0.0797056135297763,51.3221450703163,0.0646909967668947
"351",0.0843821733450661,51.3220619176789,0.0449294559472917
"352",0.0890587107892786,51.3219785784237,0.0307325547119561
"353",0.0937352258124208,51.3218950525528,0.0197173803077897
"354",0.0984117183644991,51.3218113400684,0.0122116297017381
"355",-0.327128384723886,51.3315957030908,0.248382295900181
"356",-0.322449772213321,51.3315287867038,0.26882811160298
"357",-0.317771177721721,51.3314616835155,0.263305350891924
"358",-0.313092601299214,51.3313943935276,0.21798878493787
"359",-0.219524944559482,51.330009368484,0.0483225278041338
"360",-0.214846759167552,51.3299381561015,0.064926396026142
"361",-0.168065967965371,51.3292157606989,0.393869209859098
"362",-0.158710044195859,51.3290690406413,0.61934230606897
"363",-0.154032111945588,51.3289954005023,0.776010609758576
"364",-0.14935419951846,51.3289215736256,0.962124824168031
"365",-0.144676306964548,51.3288475600131,1.20772034654842
"366",-0.139998434333932,51.3287733596666,1.45236758932964
"367",-0.135320581676728,51.328698972588,1.69337050280416
"368",-0.130642749043008,51.3286243987792,1.91332461975778
"369",-0.125964936482848,51.328549638242,2.0855549203878
"370",-0.121287144046358,51.3284746909783,2.17104830747444
"371",-0.11660937178361,51.32839955699,2.19100534233345
"372",-0.11193161974467,51.328324236279,2.12504401895244
"373",-0.107253887979649,51.3282487288471,1.9631431122145
"374",-0.102576176538612,51.3281730346963,1.76922730387382
"375",-0.0978984854716236,51.3280971538285,1.54117481889951
"376",-0.0932208148287875,51.3280210862456,1.26861440046686
"377",-0.0885431646601665,51.3279448319494,1.05606906463643
"378",-0.0838655350158193,51.327868390942,0.878951264154036
"379",-0.0791879259458505,51.3277917632252,0.735482313394785
"380",-0.0745103375003131,51.3277149488009,0.633153345384884
"381",-0.0698327697292632,51.3276379476711,0.544205046565231
"382",-0.0651552226828001,51.3275607598377,0.469164480549205
"383",-0.0604776964109774,51.3274833853026,0.400133003547559
"384",-0.0558001909638423,51.3274058240678,0.332183235827452
"385",-0.051122706391491,51.3273280761353,0.264943343192618
"386",0.00500546202331814,51.3263805392346,1.08347330852653
"387",0.00968267066846513,51.3263003644105,1.1973615463566
"388",0.0143598577381063,51.3262200029164,1.23186196794396
"389",0.0190370231821694,51.3261394547543,1.20517010832346
"390",0.0237141669506266,51.3260587199262,1.1088120107082
"391",0.0283912889934566,51.3259777984343,0.944047913048468
"392",0.0330683892605885,51.3258966902804,0.774790596830581
"393",0.0377454677020014,51.3258153954666,0.612504646503227
"394",0.0424225242676716,51.325733913995,0.466214540951525
"395",0.0470995589075388,51.3256522458676,0.347161311303314
"396",0.0517765715715854,51.3255703910864,0.254842899184343
"397",0.0564535622097919,51.3254883496536,0.190492868701774
"398",0.0611305307721033,51.3254061215712,0.14482953932899
"399",0.0658074772085039,51.3253237068412,0.114872715137222
"400",0.0704844014689803,51.3252411054658,0.0898991746056785
"401",0.0751613035034815,51.3251583174469,0.0696745600860069
"402",0.0798381832619974,51.3250753427867,0.0532390195833556
"403",0.0845150406945183,51.3249921814872,0.0394763870352391
"404",0.0891918757509982,51.3249088335506,0.0286932610887057
"405",0.0938686883814306,51.3248252989789,0.0201692991421036
"406",0.0985454785358129,51.3247415777743,0.013957078391034
"407",-0.327021707469524,51.3345266531784,0.407152528230974
"408",-0.322342796902061,51.3344597298186,0.449755793878714
"409",-0.317663904357565,51.3343926196381,0.447131147428135
"410",-0.312985029886173,51.3343253226384,0.386255163115029
"411",-0.308306173538017,51.3342578388214,0.31260561811133
"412",-0.224089915508449,51.3330111862976,0.0729024553901643
"413",-0.21941141302852,51.3329401532777,0.101385312225704
"414",-0.214732929674537,51.3328689334752,0.132425854236606
"415",-0.167949159087786,51.332146462804,0.507403438072847
"416",-0.163270889426943,51.3320731885122,0.607846203504951
"417",-0.158592639493419,51.3319997274595,0.730776116653575
"418",-0.153914409337302,51.3319260796479,0.872543982714501
"419",-0.149236199008727,51.3318522450792,1.052827105525
"420",-0.144558008557782,51.3317782237552,1.262642468859
"421",-0.139879838034556,51.3317040156778,1.50795092593444
"422",-0.135201687489175,51.3316296208489,1.7701613936472
"423",-0.130523556971725,51.3315550392703,2.0350701112915
"424",-0.125845446532291,51.3314802709439,2.28273410614475
"425",-0.121167356220995,51.3314053158716,2.41445893596481
"426",-0.116489286087919,51.3313301740552,2.46134127352097
"427",-0.111811236183143,51.3312548454967,2.40156440045478
"428",-0.107133206556785,51.331179330198,2.22655919771767
"429",-0.102455197258924,51.3311036281609,1.97087535415008
"430",-0.0977772083396345,51.3310277393873,1.69712963829518
"431",-0.093099239849032,51.3309516638792,1.41213499627998
"432",-0.0884212918371899,51.3308754016385,1.16372700908755
"433",-0.0837433643541785,51.330798952667,0.959322820575643
"434",-0.0790654574501122,51.3307223169667,0.799758927328333
"435",-0.0743875711750562,51.3306454945395,0.675343093951519
"436",-0.0697097055790775,51.3305684853874,0.58933346201755
"437",-0.0650318607122866,51.3304912895122,0.512858592904583
"438",-0.0603540366247478,51.330413906916,0.444662776967161
"439",-0.0556762333665195,51.3303363376007,0.37960606058039
"440",-0.0509984509877094,51.3302585815681,0.310711548258755
"441",0.000455762818509864,51.3293909424377,1.06678093849873
"442",0.00513329073911596,51.3293109459525,1.21683195386306
"443",0.00981079712947051,51.329230762776,1.31116570573615
"444",0.0144882819395304,51.32915039291,1.32953363726023
"445",0.0191657451192121,51.3290698363566,1.25998264186082
"446",0.0238431866184763,51.3289890931178,1.1223416262295
"447",0.02852060638729,51.3289081631957,0.940702131682315
"448",0.0331980043755731,51.3288270465922,0.740895857935039
"449",0.037875380533292,51.3287457433095,0.552228720557908
"450",0.0425527348104131,51.3286642533495,0.384310351141666
"451",0.0472300671568653,51.3285825767143,0.267639270051864
"452",0.0519073775226179,51.3285007134059,0.190415023678796
"453",0.056584665857642,51.3284186634265,0.136561736068527
"454",0.0612619321118704,51.3283364267781,0.101821792696767
"455",0.0659391762352776,51.3282540034626,0.0812087738496633
"456",0.0706163981778384,51.3281713934823,0.0630485898820845
"457",0.0752935978894914,51.3280885968392,0.0503806489040629
"458",0.0799707753202145,51.3280056135353,0.0412783626958358
"459",0.0846479304199872,51.3279224435727,0.033000358118187
"460",0.0893250631387522,51.3278390869536,0.0269285224298471
"461",0.0940021734264926,51.32775554368,0.0222057314591625
"462",0.0986792612331945,51.327671813754,0.0197352764919536
"463",0.103356326508799,51.3275878971777,0.0173896976993325
"464",0.1080333692033,51.3275037939533,0.0160834082811442
"465",0.112710389266685,51.3274195040828,0.0146491969108512
"466",-0.326915012242372,51.3374576016304,0.552936789213122
"467",-0.322235803567861,51.3373906712969,0.627545896374565
"468",-0.317556612920319,51.3373235541231,0.63403132167781
"469",-0.312877440349896,51.3372562501109,0.579757883691776
"470",-0.308198285906734,51.3371887592618,0.468682996014432
"471",-0.303519149641018,51.3371210815776,0.350508391283782
"472",-0.223976662867976,51.3359419768361,0.133511822372918
"473",-0.219297862371625,51.3358709364147,0.179785765849133
"474",-0.214619081005467,51.3357997091913,0.234530543221497
"475",-0.209940318819623,51.3357282951677,0.285190362530038
"476",-0.172510917840165,51.3351502583865,0.512006198398642
"477",-0.167832330533004,51.335077163242,0.62091795068998
"478",-0.163153762907438,51.3350038813155,0.735001699449888
"479",-0.158475215013571,51.3349304126087,0.865449141520344
"480",-0.153796686901502,51.3348567571235,1.01946065751163
"481",-0.149118178621376,51.3347829148617,1.16865349060029
"482",-0.144439690223296,51.3347088858253,1.3602335348535
"483",-0.13976122175736,51.334634670016,1.59323001258491
"484",-0.135082773273704,51.3345602674358,1.85838255940887
"485",-0.130404344822426,51.3344856780865,2.17429388236766
"486",-0.125725936453622,51.3344109019699,2.43334138418796
"487",-0.121047548217425,51.334335939088,2.60489767483504
"488",-0.116369180163928,51.3342607894426,2.67295471548148
"489",-0.111690832343223,51.3341854530356,2.61107386455837
"490",-0.107012504805438,51.334109929869,2.39308496249866
"491",-0.102334197600664,51.3340342199445,2.1180035508808
"492",-0.0976559107789859,51.3339583232642,1.80254190621422
"493",-0.0929776443905302,51.3338822398299,1.48668259784247
"494",-0.0882993984853813,51.3338059696435,1.21343936631755
"495",-0.0836211731136214,51.333729512707,0.977113098507098
"496",-0.0789429683253752,51.3336528690222,0.820945442069813
