,x,y,fold
3873,-0.229492676201422,51.4357298928512,3
10264,-0.229418230248404,51.5588909002365,3
4004,-0.229379352797934,51.4386606402485,3
10436,-0.229304401705226,51.5618215855781,3
4137,-0.229266010266376,51.44159138599179,3
10608,-0.22919055390492,51.564752269266606,3
4270,-0.22915264860248602,51.444522130081204,3
10778,-0.229076686843182,51.5676829513017,3
4405,-0.22903926780200198,51.44745287251661,3
10948,-0.22896280051570497,51.5706136316837,3
4539,-0.22892586786066302,51.450383613297994,3
11119,-0.228848894918182,51.573544310412395,3
4676,-0.22881244877420398,51.4533143524253,3
11287,-0.228734970046307,51.57647498748779,3
4818,-0.228699010538358,51.4562450898987,3
11453,-0.22862102589577002,51.57940566290999,3
4964,-0.22858555314886,51.4591758257181,3
11620,-0.22850706246225896,51.58233633667889,3
5113,-0.22847207660144103,51.4621065598835,3
11786,-0.228393079741464,51.585267008794496,3
5265,-0.22835858089182998,51.465037292394896,3
11953,-0.22827907772906897,51.58819767925689,3
5416,-0.22824506601575897,51.467968023252205,3
12119,-0.22816505642076298,51.59112834806599,3
5568,-0.228131531968955,51.4708987524556,3
12284,-0.22805101581222698,51.594059015221795,3
5720,-0.228017978747143,51.4738294800049,3
12448,-0.227936955899145,51.5969896807243,3
5872,-0.22790440634605102,51.4767602059001,3
12611,-0.227822876677198,51.5999203445735,3
6023,-0.227790814761401,51.4796909301414,3
12775,-0.22770877814206697,51.6028510067694,3
6174,-0.227677203988917,51.482621652728604,3
12939,-0.22759466028942998,51.6057816673121,3
6326,-0.22756357402431898,51.4855523736617,3
1267,-0.22752488890334302,51.36532071864801,3
13103,-0.227480523114964,51.6087123262014,3
6477,-0.22744992486332896,51.4884830929408,3
1359,-0.227411724721843,51.3682514983663,3
13255,-0.22736636661434603,51.61164298343739,3
6629,-0.227336256501663,51.491413810565795,3
1451,-0.22729854146387196,51.3711822764297,3
13393,-0.22725219078324999,51.6145736390201,3
6780,-0.22722256893504103,51.4943445265368,3
1545,-0.22718533912519,51.3741130528384,3
13523,-0.22713799561735,51.6175042929495,3
6928,-0.227108862159178,51.497275240853604,3
1638,-0.227072117701555,51.3770438275922,3
13651,-0.227023781112318,51.6204349452255,3
7076,-0.22699513616978897,51.5002059535165,3
1737,-0.22695887718872398,51.3799746006913,3
13771,-0.22690954726382398,51.623365595848206,3
7225,-0.226881390962588,51.5031366645252,3
1835,-0.226845617582452,51.3829053721355,3
13881,-0.22679529406753898,51.6262962448176,3
7374,-0.22676762653328603,51.5060673738799,3
1934,-0.22673233887849398,51.385836141925004,3
13985,-0.22668102151912903,51.6292268921337,3
7527,-0.22665384287759502,51.5089980815804,3
2033,-0.226619041072604,51.3887669100596,3
14077,-0.22656672961426397,51.6321575377964,3
7681,-0.226540039991224,51.51192878762689,3
2135,-0.22650572416053302,51.3916976765394,3
14157,-0.22645241834860702,51.635088181805706,3
7834,-0.22642621786988298,51.5148594920193,3
2238,-0.226392388138031,51.3946284413643,3
14224,-0.22633808771782202,51.6380188241617,3
7989,-0.226312376509276,51.5177901947575,3
2342,-0.22627903300084803,51.3975592045345,3
14287,-0.226223737717573,51.64094946486429,3
8144,-0.22619851590511103,51.520720895841706,3
2446,-0.226165658744732,51.4004899660498,3
14346,-0.22610936834352102,51.6438801039136,3
8299,-0.22608463605309098,51.5236515952717,3
2554,-0.226052265365429,51.40342072591021,3
14404,-0.225994979591326,51.6468107413095,3
8454,-0.22597073694892,51.526582293047596,3
2666,-0.225938852858685,51.4063514841158,3
14455,-0.225880571456648,51.649741377052095,3
8612,-0.22585681858829898,51.5295129891694,3
2781,-0.225825421220244,51.409282240666506,3
14505,-0.22576614393514202,51.652672011141206,3
8770,-0.22574288096692896,51.532443683637105,3
2896,-0.22571197044584804,51.4122129955624,3
14554,-0.22565169702246599,51.655602643577005,3
8930,-0.22562892408050797,51.5353743764507,3
3011,-0.22559850053124,51.415143748803395,3
9091,-0.22551494792473603,51.53830506761,3
3127,-0.225485011472159,51.41807450038961,3
9252,-0.22540095249530698,51.541235757115295,3
3246,-0.22537150326434302,51.421005250320796,3
9414,-0.225286937787917,51.5441664449664,3
3366,-0.22525797590353103,51.4239359985972,3
9580,-0.22517290379826002,51.5470971311633,3
3490,-0.22514442938545898,51.4268667452187,3
9746,-0.22505885052202898,51.5500278157061,3
3616,-0.225030863705862,51.4297974901853,3
9919,-0.22494477795491397,51.5529584985948,3
3745,-0.22491727886047302,51.432728233497,3
10092,-0.224830686092606,51.55588917982921,3
3874,-0.22480367484502498,51.4356589751538,3
10265,-0.224716574930792,51.5588198594095,3
4005,-0.224690051655249,51.43858971515571,3
10437,-0.22460244446516,51.561750537335605,3
4138,-0.224576409286874,51.4415204535026,3
10609,-0.224488294691397,51.5646812136075,3
4271,-0.22446274773563002,51.444451190194705,3
10779,-0.224374125605186,51.5676118882252,3
4406,-0.22434906699724202,51.4473819252318,3
10949,-0.22425993720221102,51.570542561188795,3
4540,-0.224235367067437,51.450312658613996,3
11120,-0.224145729478154,51.5734732324981,3
4677,-0.22412164794194,51.45324339034121,3
411,-0.22408991550844898,51.3330111862976,3
11288,-0.224031502428695,51.5764039021532,3
4819,-0.22400790961647302,51.4561741204136,3
471,-0.22397666286797602,51.3359419768361,3
11454,-0.22391725604951396,51.5793345701542,3
4965,-0.22389415208675897,51.4591048488309,3
11621,-0.22380299033628798,51.5822652365009,3
5114,-0.223780375348518,51.4620355755933,3
11787,-0.223688705284695,51.585195901193295,3
5266,-0.22366657939746898,51.4649663007008,3
11954,-0.223574400890408,51.58812656423161,3
5417,-0.223552764229331,51.4678970241533,3
12120,-0.22346007714910399,51.59105722561561,3
5569,-0.22343892983982,51.47082774595079,3
12285,-0.223345734056453,51.5939878853454,3
5721,-0.22332507622465,51.4737584660934,3
12449,-0.22323137160812803,51.596918543421005,3
5873,-0.22321120337953798,51.476689184581005,3
12612,-0.223116989799799,51.5998491998423,3
6024,-0.223097311300195,51.4796199014135,3
1092,-0.223069954506399,51.359388241539705,3
12776,-0.22300258862713299,51.602779854609395,3
6175,-0.222983399982332,51.4825506165911,3
1178,-0.222956529992851,51.362319017177,3
12940,-0.222888168085799,51.60571050772221,3
6327,-0.22286946942166,51.48548133011379,3
1268,-0.22284308636107397,51.3652497911586,3
13104,-0.22277372817146202,51.6086411591807,3
6478,-0.222755519613888,51.4884120419814,3
1360,-0.22272962360681797,51.3681805634845,3
13256,-0.222659268879787,51.611571808985005,3
6630,-0.22264155055472198,51.491342752194,3
1452,-0.22261614172583397,51.371111334154705,3
13394,-0.222544790206438,51.614502457135,3
6781,-0.22252756223986897,51.4942734607516,3
1546,-0.22250264071387102,51.374042103169096,3
13524,-0.222430292147077,51.6174331036308,3
6929,-0.222413554665036,51.497204167654104,3
1639,-0.22238912056667398,51.3769728705278,3
13652,-0.222315774697362,51.6203637484723,3
7077,-0.222299527825923,51.500134872901704,3
1738,-0.22227558127999,51.37990363623079,3
13772,-0.222201237852956,51.6232943916594,3
7226,-0.22218548171823396,51.50306557649421,3
1836,-0.222162022849564,51.38283440027799,3
13882,-0.22208668160951503,51.6262250331923,3
7375,-0.22207141633767002,51.5059962784317,3
1935,-0.22204844527113798,51.3857651626694,3
13986,-0.221972105962696,51.629155673071004,3
7528,-0.22195733167992898,51.5089269787142,3
2034,-0.221934848540455,51.3886959234051,3
14078,-0.221857510908155,51.632086311295296,3
7682,-0.22184322774071302,51.5118576773416,3
2136,-0.221821232653256,51.391626682485,3
14158,-0.22174289644154602,51.6350169478652,3
7835,-0.22172910451571598,51.514788374314,3
2239,-0.22170759760527897,51.3945574399092,3
14225,-0.22162826255852,51.637947582781,3
7990,-0.221614962000632,51.5177190696313,3
2343,-0.221593943392264,51.3974881956776,3
14288,-0.22151360925473101,51.640878216042296,3
8145,-0.22150080019116,51.5206497632936,3
2447,-0.221480270009946,51.4004189497902,3
14347,-0.221398936525826,51.6438088476494,3
8300,-0.22138661908299104,51.523580455300795,3
2555,-0.221366577454061,51.403349702247,3
14405,-0.221284244367457,51.646739477602104,3
8455,-0.221272418671815,51.5265111456529,3
2667,-0.221252865720344,51.406280453048,3
14456,-0.221169532775268,51.6496701059005,3
8613,-0.221158198953323,51.52944183435,3
2782,-0.221139134804527,51.409211202193205,3
14506,-0.22105480174490802,51.652600732544606,3
8771,-0.221043959923206,51.532372521392006,3
2897,-0.221025384702341,51.4121419496826,3
14555,-0.22094005127202002,51.655531357534294,3
8931,-0.22092970157715,51.5353032067789,3
3012,-0.22091161540951698,51.4150726955162,3
14600,-0.22082528135224697,51.658461980869795,3
9092,-0.22081542391084302,51.5382338905107,3
3128,-0.22079782692178498,51.418003439694004,3
9253,-0.22070112691996802,51.5411645725874,3
3247,-0.22068401923487,51.420934182215994,3
9415,-0.22058681060021,51.544095253009004,3
3367,-0.220570192344501,51.42386492308211,3
9581,-0.220472474947251,51.5470259317755,3
3491,-0.220456346246403,51.4267956622925,3
9747,-0.22035811995677299,51.5499566088869,3
3617,-0.22034248093629602,51.4297263998469,3
9920,-0.22024374562445498,51.55288728434321,3
3746,-0.22022859640990802,51.4326571357456,3
10093,-0.22012935194597602,51.555817958144395,3
3875,-0.220114692662956,51.435587869988396,3
10266,-0.220014938917012,51.558748630290395,3
4006,-0.22000076969115998,51.43851860257529,3
10438,-0.21990050653324,51.5616793007814,3
4139,-0.21988682749024105,51.441449333506405,3
10610,-0.219786054790335,51.5646099696171,3
4272,-0.21977286605591503,51.4443800627816,3
10780,-0.219671583683969,51.5675406367978,3
4407,-0.219658885383896,51.4473107904009,3
10950,-0.21955709320981398,51.57047130232329,3
4541,-0.219544885469901,51.4502415163644,3
358,-0.219524944559482,51.330009368484,3
11121,-0.21944258336354103,51.5734019661936,3
4678,-0.21943086630964398,51.453172240671904,3
412,-0.21941141302851996,51.332940153277704,3
11289,-0.21932805414082002,51.57633262840879,3
4820,-0.21931682789883397,51.4561029633236,3
472,-0.21929786237162502,51.3358709364147,3
11455,-0.21921350553731603,51.579263288968804,3
4966,-0.21920277023318302,51.4590336843194,4
537,-0.219184292584548,51.338801717895095,4
11622,-0.21909893754869897,51.582193947873705,4
5115,-0.219088693308401,51.461964403659294,4
11788,-0.218984350170632,51.5851246051233,4
5267,-0.218974597120196,51.4648951213433,4
11955,-0.218869743398779,51.588055260717795,4
5418,-0.218860481664274,51.4678258373714,4
12121,-0.21875511722880497,51.5909859146572,4
5570,-0.21874634693633999,51.470756551743605,4
842,-0.21872982204944802,51.3505248272507,4
12286,-0.218640471656368,51.5939165669413,4
5722,-0.21863219293209898,51.4736872644598,4
923,-0.218616156547716,51.353455600448,4
12450,-0.21852580667713,51.5968472175702,4
5874,-0.218518019647254,51.4766179755202,4
1007,-0.21850247189029298,51.356386371988705,4
12613,-0.218411122286749,51.599777866543995,4
6025,-0.218403827077505,51.479548684924495,4
1093,-0.218388768072922,51.3593171418728,4
12777,-0.21829641848088197,51.602708513862495,4
6176,-0.218289615218554,51.482479392673,4
1179,-0.21827504509134804,51.3622479101002,4
12941,-0.218181695255184,51.60563915952579,4
6328,-0.21817538406609902,51.4854100987655,4
1269,-0.21816130294131,51.365178676670894,4
13105,-0.21806695260531198,51.608569803534,4
6479,-0.21806113361583804,51.48834080320211,4
1361,-0.21804754161854897,51.368109441585,4
13257,-0.21795219052691697,51.6115004458869,4
6631,-0.217946863863466,51.4912715059827,4
1453,-0.217933761118804,51.371040204842394,4
13395,-0.21783740901565302,51.6144310865845,4
6782,-0.217832574804678,51.4942022071074,4
1547,-0.217819961437811,51.3739709664431,4
13525,-0.217722608067168,51.617361725627,4
6930,-0.21771826643516898,51.4971329065761,4
1640,-0.21770614257130605,51.3769017263872,4
13653,-0.21760778767711397,51.6202923630142,4
7078,-0.21760393875063103,51.5000636043888,4
1739,-0.21759230451502598,51.3798324846745,4
13773,-0.21749294784113601,51.6232229987461,4
7227,-0.217489591746754,51.5029943005455,4
1837,-0.21747844726470197,51.3827632413052,4
13883,-0.217378088554883,51.6261536328229,4
7376,-0.217375225419227,51.5059249950463,4
1936,-0.217364570816066,51.3856939962792,4
13987,-0.21726320981400002,51.629084265244295,4
7529,-0.21726083976374,51.5088556878911,4
2035,-0.21725067516485003,51.3886247495965,4
14079,-0.21714831161412898,51.6320148960106,4
7683,-0.21714643477597895,51.51178637907989,4
2137,-0.217136760306784,51.3915555012571,4
14159,-0.217033393950915,51.634945525121495,4
7836,-0.21703201045163198,51.5147170686127,4
2240,-0.217022826237595,51.3944862512609,4
14226,-0.21691845681999802,51.6378761525772,4
7991,-0.21691756678637802,51.517647756489495,4
2344,-0.21690887295300898,51.3974169996081,4
14289,-0.216803500217016,51.6408067783777,4
8146,-0.216803103775905,51.520578442710196,4
2448,-0.216794900448755,51.4003477462985,4
8301,-0.21668862141589298,51.523509127275,4
14348,-0.216688524137612,51.643737402522795,4
2556,-0.21668090872055298,51.40327849133221,4
8456,-0.216574119702023,51.5264398101837,4
14406,-0.21657352857742002,51.6466680250127,4
2668,-0.21656689776413002,51.4062092347091,4
8614,-0.216459598629972,51.5293704914365,4
14457,-0.21645851353207604,51.649598645847206,4
2783,-0.21645286757520496,51.4091399764293,4
8772,-0.21634505819542002,51.532301171033204,4
14507,-0.21634347899721498,51.6525292650265,4
2898,-0.216338818149499,51.4120707164928,4
8932,-0.216230498394042,51.5352318489738,4
14556,-0.216228424968471,51.655459882550495,4
3013,-0.216224749482731,51.4150014548995,4
9093,-0.216115919221514,51.5381625252584,4
14601,-0.216113351441475,51.6583904984192,4
3129,-0.21611066157061998,51.4179321916494,4
9254,-0.21600132067351002,51.541093199887,4
3248,-0.21599655440888,51.4208629267426,4
9416,-0.21588670274570104,51.5440238728595,4
3368,-0.21588242799322896,51.42379366017901,4
9582,-0.21577206543376,51.546954544175996,4
3492,-0.215768282319379,51.4267243919586,4
9748,-0.21565740873335498,51.549885213836404,4
3618,-0.21565411738304197,51.42965512208139,4
9921,-0.215542732640155,51.55281588184071,4
3747,-0.21553993317993103,51.432585850547504,4
10094,-0.215428037149828,51.555746548189,4
3876,-0.215425729705755,51.4355165773567,4
10267,-0.21531332225803898,51.5586772128811,4
4007,-0.21531150695622198,51.4384473025092,4
10439,-0.215198587960452,51.5616078759173,4
4140,-0.215197264927041,51.4413780260048,4
10611,-0.215083834252731,51.564538537297295,4
4273,-0.215083003613917,51.4443087478436,4
10781,-0.214969061130538,51.567469197021104,4
4408,-0.21496872301255301,51.44723946802571,4
4542,-0.21485442311865602,51.45017018655089,4
10951,-0.21485426858953402,51.57039985508899,4
359,-0.214846759167552,51.329938156101505,4
4679,-0.214740103927926,51.4531009034192,4
11122,-0.214739456625375,51.5733305115007,4
413,-0.214732929674537,51.3328689334752,4
4821,-0.214625765436062,51.4560316186308,4
11290,-0.21462462523372303,51.576261166256295,4
473,-0.21461908100546698,51.33579970919129,4
4967,-0.21451140763876603,51.4589623321855,4
11456,-0.214509774410232,51.57919181935571,4
538,-0.21450521315608398,51.338730483249904,4
5116,-0.21439703053173498,51.4618930440833,4
11623,-0.214394904150557,51.5821224707991,4
608,-0.214391326122127,51.341661255650905,4
5268,-0.21428263411066503,51.46482375432429,4
11789,-0.21428001445035302,51.5850531205863,4
684,-0.214277419899337,51.344592026394395,4
5419,-0.214168218371255,51.4677544629084,4
11956,-0.21416510530527103,51.58798376871739,4
763,-0.214163494483451,51.3475227954803,4
5571,-0.214053783309195,51.470685169835704,4
12122,-0.21405017671096602,51.590914415192394,4
843,-0.21404954987020702,51.350453562908704,4
5723,-0.21393932892017897,51.473615875106,4
924,-0.21393558605533802,51.3533843286794,4
12287,-0.213935228663082,51.593845060011205,4
5875,-0.213824855199899,51.4765465787196,4
1008,-0.21382160303457898,51.3563150927926,4
12451,-0.213820261157272,51.5967757031738,4
6026,-0.213710362144046,51.4794772806762,4
1094,-0.213707600803663,51.359245855248204,4
12614,-0.213705274189182,51.5997063446803,4
6177,-0.21359584974830803,51.482407980976,4
1180,-0.21359357935832102,51.3621766160462,4
12778,-0.213590267754458,51.602636984530704,4
6329,-0.21348131800837197,51.4853386796188,4
1270,-0.21347953869428304,51.365107375186604,4
12942,-0.213475241848743,51.6055676227248,4
6480,-0.21336676691992498,51.4882693766048,4
1362,-0.21336547880727802,51.368038132669405,4
13106,-0.213360196467682,51.6084982592628,4
6632,-0.21325219647865198,51.4912000719338,4
1454,-0.213251399693034,51.37096888849461,4
13258,-0.213245131606916,51.61142889414471,4
6783,-0.213137606680236,51.494130765606,4
1548,-0.21313730134727601,51.3738996426622,4
13396,-0.213130047262085,51.6143595273703,4
1641,-0.21302318376572896,51.3768303951721,4
6931,-0.21302299752035997,51.4970614576212,4
13526,-0.21301494342882898,51.6172901589398,4
1740,-0.212909046944118,51.3797611460244,4
7079,-0.21290836899470397,51.4999921479795,4
13654,-0.212899820102785,51.6202207888531,4
1838,-0.21279489087816297,51.3826918952191,4
7228,-0.21279372109894898,51.5029228366809,4
13774,-0.212784677279591,51.6231514171101,4
1937,-0.21268071556358698,51.3856226427561,4
7377,-0.212679053828772,51.5058535237253,4
13884,-0.21266951495487998,51.626082043711,4
2036,-0.21256652099610898,51.3885533886355,4
7530,-0.212564367179851,51.5087842091129,4
13988,-0.21255433312428798,51.6290126686557,4
2138,-0.21245230717144697,51.39148413285729,4
7684,-0.21244966114786104,51.5117148928434,4
14080,-0.212439131783445,51.631943291944104,4
2241,-0.212338074085318,51.3944148754213,4
7837,-0.21233493572847698,51.514645574917004,4
14160,-0.21232391092798497,51.6348739135763,4
2345,-0.21222382173343804,51.397345616327705,4
7992,-0.212220190917371,51.5175762553337,4
14227,-0.212208670553535,51.63780453355229,4
2449,-0.21210955011152102,51.400276355576494,4
8147,-0.21210542671021598,51.5205069340934,4
14290,-0.212093410655725,51.6407351518721,4
2557,-0.211995259215281,51.403207093167495,4
8302,-0.211990643102682,51.5234376111961,4
14349,-0.21197813123018203,51.643665768535605,4
2669,-0.21188094904043,51.40613782910089,4
8457,-0.21187584009043697,51.526368286641905,4
14407,-0.211862832272532,51.6465963835429,4
2784,-0.21176661958267604,51.4090685633766,4
8615,-0.211761017669149,51.5292989604307,4
14458,-0.211747513778398,51.649526996894,4
2899,-0.21165227083773103,51.411999295994605,4
8773,-0.21164617583448603,51.532229632562505,4
14508,-0.21163217574340398,51.6524576085888,4
3014,-0.211537902801302,51.41493002695479,4
8933,-0.21153131458211102,51.5351603030373,4
14557,-0.211516818163172,51.6553882186273,4
3130,-0.211423515469095,51.4178607562574,4
9094,-0.21141643390769002,51.5380909718551,4
14602,-0.21140144103332198,51.6583188270096,4
3249,-0.21130910883681497,51.42079148390229,4
9255,-0.211301533806883,51.541021639015895,4
14645,-0.211286044349474,51.6612494337356,4
3369,-0.211194682900167,51.423722209889405,4
9417,-0.21118661427535199,51.5439523045197,4
3493,-0.21108023765485398,51.4266529342188,4
9583,-0.21107167530875898,51.546882968366496,4
3619,-0.21096577309657502,51.4295836568905,4
9749,-0.21095671690275897,51.5498136305563,4
3748,-0.210851289221033,51.4325143779045,4
9922,-0.21084173905301,51.552744291089,4
3877,-0.21073678602392398,51.435445097260704,4
10095,-0.21072674175516895,51.555674949964704,4
4008,-0.21062226350094698,51.438375814959095,4
10268,-0.21061172500489,51.5586056071834,4
4141,-0.21050772164779802,51.441306530999796,4
10440,-0.21049668879782502,51.5615362627451,4
4274,-0.21039316046017104,51.444237245382794,4
10612,-0.21038163312962802,51.56446691664971,4
4409,-0.21027857993375898,51.4471679581079,4
10782,-0.210266557995947,51.5673975688972,4
4543,-0.21016398006425696,51.4500986691753,4
10952,-0.21015146339243101,51.570328219487706,4
4680,-0.21004936084735198,51.4530293785849,4
11123,-0.21003634931473103,51.5732588684211,4
474,-0.20994031881962302,51.335728295167705,4
4822,-0.209934722278736,51.455960086336695,4
11291,-0.20992121575849101,51.5761895156975,4
539,-0.20982615291219198,51.338659061785,4
4968,-0.20982006435409697,51.4588907924308,4
11457,-0.20980606271935698,51.579120161316794,4
609,-0.20971196777004503,51.34158982674379,4
5117,-0.20970538706912,51.461821496866996,4
11624,-0.20969089019297102,51.582050805278996,4
685,-0.20959776338891198,51.3445205900441,4
5269,-0.20959069041949105,51.464752199645396,4
11790,-0.209575698174977,51.584981447584106,4
764,-0.209483539764518,51.3474513516859,4
5420,-0.209475974400897,51.467682900766,4
11957,-0.20946048666101602,51.587912088232095,4
844,-0.20936929689258899,51.350382111669205,4
5572,-0.20936123900901701,51.470613600228795,4
12123,-0.20934525564672898,51.590842727223,4
925,-0.20925503476885002,51.3533128699939,4
5724,-0.20924648423953499,51.4735442980338,4
12288,-0.20923000512775197,51.593773364556895,4
1009,-0.20914075338902302,51.3562436266601,4
5876,-0.20913171008813103,51.476474994181004,4
12452,-0.209114735099722,51.5967040002336,4
1095,-0.20902645274882897,51.35917438166779,4
6027,-0.20901691655048496,51.479405688670305,4
12615,-0.208999445558278,51.599634634253206,4
1181,-0.208912132843989,51.362105135017,4
6178,-0.20890210362227102,51.482336381501796,4
12779,-0.20888413649905105,51.602565266615706,4
1271,-0.20879779367022303,51.3650358867076,4
6330,-0.208787271299169,51.4852670726754,4
12943,-0.208768807917675,51.60549589732099,4
1363,-0.208683435223246,51.367966636739595,4
6481,-0.20867241957685198,51.4881977621912,4
13107,-0.20865345980978303,51.60842652636929,4
1455,-0.208569057498777,51.3708973851131,4
6633,-0.20855754845099397,51.4911284500491,4
13259,-0.20853809217100502,51.6113571537603,4
1549,-0.20845466049252898,51.373828131828006,4
6784,-0.20844265791726602,51.4940591362492,4
13397,-0.208422704996969,51.6142877794943,4
1642,-0.20834024420021602,51.376758876884395,4
6932,-0.208327747971343,51.4969898207914,4
13527,-0.20830729828330397,51.6172184035711,4
1741,-0.208225808617553,51.3796896202822,4
7080,-0.20821281860889002,51.499920503675696,4
13655,-0.20819187202563502,51.620149025990706,4
1839,-0.20811135374024697,51.3826203620214,4
7229,-0.20809786982557896,51.502851184902106,4
13775,-0.208076426219587,51.623079646753204,4
1938,-0.20799687956401003,51.385551102102006,4
7378,-0.20798290161707503,51.5057818644707,4
13885,-0.20796096086078497,51.6260102658585,4
2037,-0.20788238608455104,51.388481840523994,4
7531,-0.20786791397904397,51.508712542381296,4
13989,-0.207845475944851,51.628940883306704,4
2139,-0.20776787329757698,51.3914125772874,4
7685,-0.20775290690715,51.5116432186341,4
14081,-0.20772997146740602,51.6318714990977,4
2242,-0.20765334119879303,51.39434331239221,4
7838,-0.20763788039705802,51.514573893228906,4
14161,-0.20761444742407,51.634802113231494,4
2346,-0.20753878978390303,51.397274045838394,4
7993,-0.207522834444427,51.5175045661659,4
14228,-0.20749890381046002,51.637732725708105,4
2450,-0.207424219048612,51.400204777626,4
8148,-0.20740776904491898,51.5204352374449,4
14291,-0.20738334062219396,51.6406633365275,4
2558,-0.20730962898862101,51.4031355077549,4
8303,-0.207292684194193,51.523365907066,4
14350,-0.207267757854887,51.64359394568971,4
2670,-0.20719501959963102,51.40606623622521,4
8458,-0.20717757988790697,51.5262965750292,4
14408,-0.207152155504154,51.6465245531947,4
2785,-0.207080390877341,51.4089969630369,4
8616,-0.207062456121715,51.529227241334404,4
14459,-0.207036533565607,51.6494551590425,4
2900,-0.206965742817447,51.4119276881899,4
8774,-0.206947312891276,51.532157905981705,4
14509,-0.20692089203485803,51.6523857632331,4
3015,-0.20685107541565,51.4148584116842,4
8934,-0.20683215019224,51.535088568971005,4
14558,-0.20680523090751898,51.655316365766495,4
3131,-0.206736388667643,51.417789133519896,4
9095,-0.20671696802026301,51.5380192303024,4
14603,-0.206689550179195,51.6582469666426,4
3250,-0.206621682569118,51.420719853697,4
9256,-0.206601766370993,51.5409498899759,4
14646,-0.206573849845498,51.6611775658616,4
3370,-0.206506957115772,51.4236505722153,4
9418,-0.20648654524008103,51.54388054799129,4
14689,-0.20645812990203102,51.6641081634232,4
3494,-0.20639221230329302,51.426581289075,4
9584,-0.20637130462317602,51.54681120434879,4
3620,-0.206277448127373,51.429512004276106,4
9750,-0.206256044515923,51.549741859048396,4
3749,-0.206162664583701,51.4324427178184,4
9923,-0.20614076491397001,51.5526725120899,4
3878,-0.206047861667962,51.435373429702,4
10096,-0.20602546581296102,51.5556031634735,4
4009,-0.205933039375844,51.4383041399269,4
10269,-0.20591014720853798,51.558533813199,4
4142,-0.20581819770303197,51.441234848493096,4
10441,-0.205794809096344,51.5614644612666,4
4275,-0.20570333664520896,51.4441655554006,4
10613,-0.205679451472018,51.5643951076762,4
4410,-0.20558845619805702,51.447096260649396,4
10783,-0.20556407433120102,51.5673257524277,4
4544,-0.205473556357258,51.450026964239505,4
10953,-0.20544867766952998,51.5702563955213,4
4681,-0.20535863711849103,51.452957666170796,4
11124,-0.20533326148263897,51.573187036956796,4
4823,-0.205243698477433,51.455888366443396,4
11292,-0.205217825766167,51.5761176767342,4
540,-0.20514711190304,51.33858745350221,4
4969,-0.205128740429763,51.4588190650572,4
11458,-0.20510237051574498,51.57904831485371,4
610,-0.205032628656976,51.3415182109993,4
5118,-0.205013762971155,51.4617497620123,4
11625,-0.204986895727006,51.5819789513151,4
686,-0.20491812612177202,51.34444896683699,4
5270,-0.204898766097284,51.464680457308596,4
11791,-0.204871401395582,51.5849095861185,4
765,-0.20480360429314604,51.34737972101521,4
5421,-0.204783749803823,51.467611150946205,4
11958,-0.20475588751710103,51.5878402192638,4
845,-0.20468906316680902,51.350310473534,4
5573,-0.204668714086443,51.4705418429249,4
12124,-0.20464035408719297,51.590770850751,4
926,-0.20457450273847602,51.3532412243933,4
5725,-0.20455365894081498,51.473472533245,4
12289,-0.20452480110148497,51.59370148058021,4
1010,-0.20445992300385896,51.356171973593,4
5877,-0.204438584362607,51.4764032219062,4
12453,-0.204409228555601,51.596632108751294,4
1096,-0.204345323958667,51.3591027211334,4
6028,-0.204323490347488,51.47933390890861,4
12616,-0.204293636445167,51.5995627352644,4
1182,-0.20423070559860998,51.36203346701421,4
6179,-0.20420837689112398,51.4822645942523,4
12780,-0.20417802476580602,51.6024933601193,4
1272,-0.20411606791939702,51.3649642112356,4
6331,-0.20409324398918,51.485195277937095,4
12944,-0.20406239351313699,51.6054239833162,4
1364,-0.204001410916733,51.367894953797396,4
6482,-0.20397809163731895,51.4881259599631,4
13108,-0.203946742682784,51.608354604855,4
1456,-0.203886734586323,51.370825694699796,4
6634,-0.20386291983120397,51.4910566403304,4
13260,-0.20383107227036498,51.6112852247356,4
1550,-0.20377203892387197,51.3737564339426,4
6785,-0.203747728566495,51.4939873190388,4
13398,-0.20371538227149602,51.6142158429582,4
1643,-0.203657323925081,51.3766871715259,4
6933,-0.203632517838853,51.4969179960884,4
13528,-0.20359967268179502,51.61714645952271,4
1742,-0.203542589585654,51.3796179074496,4
7081,-0.203517287643936,51.4998486714791,4
13656,-0.203483943496875,51.620077074429,4
1840,-0.203427835901288,51.382548641713896,4
7230,-0.20340203797740103,51.502779345211,4
13776,-0.203368194712352,51.6230076876772,4
1939,-0.20331306286768203,51.3854793743186,4
7379,-0.20328676883490399,51.505710017284095,4
13886,-0.20325242632383603,51.625938299267304,4
2038,-0.203198270480535,51.3884101052637,4
7532,-0.20317148021209802,51.508640687698296,4
13990,-0.20313663832694,51.6288689091993,4
2140,-0.203083458735543,51.3913408345493,4
7686,-0.20305617210463897,51.51157135645371,4
14082,-0.203020830717272,51.6317995174731,4
2243,-0.20296862762839898,51.3942715621754,4
7839,-0.20294084450817604,51.51450202355021,4
14162,-0.202905003490441,51.63473012408879,4
2347,-0.20285377715479602,51.39720228814179,4
7994,-0.20282549741836,51.517432688987796,4
14229,-0.202789156642054,51.637660729046296,4
2451,-0.20273890731042898,51.4001330124487,4
8149,-0.20271013083084,51.5203633527665,4
14292,-0.20267329016771599,51.64059133234571,4
2559,-0.202624018090986,51.403063735096104,4
